date_and_time,pm25,o3,temperature,relative_humidity,dew_point,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,vapour_pressure_deficit,wind_speed,wind_direction,wind_gusts
9/17/2019 13:00,27,0.012,20.1,93,18.9,0.1,0.1,1010.6,866,80,0.17,3.3,139,16.2
9/17/2019 14:00,20,0.011,19.8,93,18.7,0.1,0.1,1011.5,866.7,92,0.15,3.8,139,15.5
9/17/2019 15:00,16,0.012,19.7,94,18.7,0.3,0.3,1012.6,867.5,98,0.13,2.9,150,15.5
9/17/2019 16:00,15,0.012,19.5,95,18.7,0.3,0.3,1013,867.8,90,0.1,2.8,140,13
9/17/2019 17:00,22,0.008,19.3,96,18.6,0.3,0.3,1013,867.7,88,0.1,3.6,143,13.7
9/17/2019 18:00,24,0.008,19.3,95,18.5,0.2,0.2,1013,867.7,80,0.11,4.4,145,15.8
9/17/2019 19:00,19,0.01,19.2,94,18.2,0,0,1012.6,867.3,80,0.14,4.4,145,16.9
9/17/2019 20:00,23,0.008,18.9,94,18,0,0,1012.2,866.9,92,0.13,4.4,145,16.9
9/17/2019 21:00,20,0.005,18.9,94,17.9,0,0,1011.7,866.4,76,0.13,4.6,135,17.6
9/17/2019 22:00,14,0.008,18.6,94,17.7,0.1,0.1,1011.8,866.4,69,0.12,4.4,145,17.3
9/17/2019 23:00,15,0.009,18.5,94,17.6,0.2,0.2,1011.9,866.4,61,0.12,4.8,153,17.3
9/18/2019 0:00,9,0.014,18.7,94,17.8,0.2,0.2,1012.7,867.2,74,0.13,3.1,144,17.3
9/18/2019 1:00,5,0.014,19.1,93,18,0,0,1013.4,868,75,0.15,4.6,141,14
9/18/2019 2:00,8,0.013,20.1,89,18.1,0,0,1014.4,869.3,76,0.27,5.1,135,16.9
9/18/2019 3:00,7,0.018,20.9,83,18,0,0,1014.7,869.9,86,0.41,4.3,114,17.3
9/18/2019 4:00,5,0.02,21.6,83,18.6,0.2,0.2,1015.2,870.6,100,0.44,4,100,20.9
9/18/2019 5:00,3,0.023,21.8,81,18.4,0.5,0.5,1014.9,870.5,100,0.5,2.7,113,21.2
9/18/2019 6:00,10,0.021,21.3,85,18.6,1.4,1.4,1014.8,870.2,100,0.39,3.3,139,22.3
9/18/2019 7:00,6,0.022,20.9,86,18.5,2,2,1014.3,869.6,95,0.35,3.1,144,23.4
9/18/2019 8:00,3,0.02,20.7,87,18.5,1.9,1.9,1013.7,869,100,0.32,3.3,174,15.5
9/18/2019 9:00,2,0.022,20.6,87,18.3,1.5,1.5,1013.1,868.4,100,0.32,3.2,153,15.8
9/18/2019 10:00,4,0.024,20.3,89,18.5,1.6,1.6,1013.2,868.3,100,0.25,4.1,142,16.6
9/18/2019 11:00,6,0.018,20,91,18.4,1.7,1.7,1013.4,868.4,100,0.22,2.3,141,24.1
9/18/2019 12:00,9,0.018,19.3,95,18.5,1.4,1.4,1014.4,868.9,91,0.11,2.3,141,12.2
9/18/2019 13:00,14,0.008,19.2,97,18.8,4.7,4.7,1015,869.4,88,0.06,1.1,162,10.8
9/18/2019 14:00,29,0.002,19.1,97,18.6,4.2,4.2,1015.5,869.7,89,0.06,1.9,112,9.4
9/18/2019 15:00,26,0.002,19,96,18.3,3.4,3.4,1015.7,869.9,90,0.09,3.3,139,13
9/18/2019 16:00,20,0.002,18.9,95,18,2.5,2.5,1015.9,870,90,0.12,3.6,143,13
9/18/2019 19:00,4,0.007,18.7,95,17.8,0.9,0.9,1015.2,869.3,94,0.11,3.1,144,13.7
9/18/2019 20:00,2,0.006,18.6,95,17.8,1,1,1015,869.1,100,0.1,3.4,162,12.6
9/18/2019 21:00,2,0.008,18.5,95,17.7,1.1,1.1,1015,869.1,93,0.11,4.1,142,14.8
9/18/2019 22:00,6,0.007,18.4,96,17.7,0.9,0.9,1015.1,869.1,91,0.09,2.6,146,14
9/18/2019 23:00,5,0.008,18.2,96,17.6,0.5,0.5,1015.2,869.1,87,0.08,3.1,135,10.8
9/19/2019 0:00,8,0.006,18.2,96,17.5,0.3,0.3,1015.6,869.4,88,0.09,3.1,144,10.8
9/19/2019 1:00,7,0.004,18.6,95,17.7,0.3,0.3,1016.1,870,88,0.12,2.3,141,9
9/19/2019 2:00,13,0.004,19.4,90,17.8,0.2,0.2,1016.6,870.8,90,0.21,3.6,135,11.5
9/19/2019 3:00,21,0.006,20,88,17.9,0.3,0.3,1017.3,871.7,90,0.29,1.8,101,11.5
9/19/2019 4:00,18,0.012,20.2,89,18.3,0.4,0.4,1017.2,871.7,90,0.26,1.9,68,9.7
9/19/2019 5:00,17,0.02,20.8,86,18.4,0.3,0.3,1016.6,871.5,89,0.33,2,45,11.9
9/19/2019 6:00,13,0.03,21.2,86,18.7,0.2,0.2,1016.2,871.3,89,0.36,1.6,27,11.9
9/19/2019 7:00,13,0.036,21.5,85,18.8,0,0,1015.1,870.5,100,0.39,2.5,8,12.6
9/19/2019 8:00,16,0.035,21.7,84,18.8,0,0,1013.5,869.2,70,0.42,2.9,7,13.3
9/19/2019 9:00,22,0.044,23.1,72,17.8,0,0,1011.5,868.1,43,0.78,2.2,9,14.8
9/19/2019 10:00,15,0.055,24,65,16.9,0,0,1010.5,867.6,24,1.05,1.5,346,12.2
9/19/2019 11:00,24,0.048,23.5,70,17.6,0,0,1010.8,867.7,11,0.88,3.4,328,10.8
9/19/2019 12:00,24,0.018,21,91,19.5,0,0,1012.5,868.1,29,0.23,4.5,331,11.9
9/19/2019 13:00,32,0.011,19.9,93,18.7,0,0,1013.1,868.1,46,0.17,3.1,291,11.2
9/19/2019 14:00,32,0.005,19.4,94,18.5,0,0,1013.7,868.4,27,0.13,2.9,187,8.6
9/19/2019 15:00,22,0.008,18.9,93,17.8,0,0,1014.2,868.6,8,0.15,2.5,172,7.2
9/19/2019 16:00,29,0.002,18.7,92,17.4,0,0,1014.7,868.9,6,0.17,2.2,171,7.6
9/19/2019 17:00,23,0.005,18.4,92,17,0,0,1014.6,868.7,6,0.18,2.6,164,9
9/19/2019 18:00,23,0.004,18.3,90,16.7,0,0,1014.6,868.6,5,0.2,3.7,169,11.2
9/19/2019 19:00,19,0.003,17.6,92,16.3,0,0,1014.3,868.1,6,0.17,3.7,169,12.2
9/19/2019 20:00,17,0.004,17.2,92,16,0,0,1013.7,867.4,12,0.15,2.9,173,11.9
9/19/2019 21:00,10,0.005,17.1,92,15.8,0,0,1013.3,867,14,0.15,2.5,172,9.7
9/19/2019 22:00,16,0.002,16.9,92,15.7,0,0,1013,866.6,12,0.15,2.5,172,9.4
9/19/2019 23:00,18,0.002,16.6,92,15.4,0,0,1012.7,866.2,17,0.15,2.5,172,9.7
9/20/2019 0:00,16,0.003,17,93,15.8,0,0,1013.2,866.8,3,0.14,2.9,173,10.1
9/20/2019 1:00,28,0.004,18.3,90,16.6,0,0,1013.9,868,3,0.21,4.3,175,12.2
9/20/2019 2:00,33,0.008,21.7,77,17.4,0,0,1014.6,870.1,8,0.61,1.6,207,12.6
9/20/2019 3:00,37,0.021,22.8,73,17.8,0,0,1014.6,870.7,38,0.74,3.1,339,13.3
9/20/2019 4:00,43,0.043,23.6,70,17.8,0,0,1014.4,870.8,41,0.88,4.9,324,17.6
9/20/2019 5:00,25,0.06,24.1,68,17.9,0.1,0.1,1013.8,870.5,47,0.95,6.1,332,21.6
9/20/2019 6:00,29,0.067,24.6,65,17.7,0.2,0.2,1013.1,870.2,57,1.07,6.9,332,23.8
9/20/2019 7:00,9,0.041,24.8,65,17.7,0.3,0.3,1011.8,869.1,55,1.11,7.6,335,24.8
9/20/2019 8:00,17,0.036,24.7,66,18,0.1,0.1,1009.8,867.4,43,1.06,8.7,336,25.9
9/20/2019 9:00,10,0.029,24.5,64,17.3,0,0,1008.4,866.1,28,1.09,7.7,332,27
9/20/2019 10:00,6,0.027,24.5,64,17.2,0,0,1007.7,865.5,33,1.11,5,330,23.4
9/20/2019 11:00,8,0.026,23.8,68,17.5,0,0,1008.3,865.7,60,0.96,4,360,16.9
9/20/2019 12:00,16,0.023,23.1,70,17.2,0,0,1009,866,21,0.86,2.1,329,12.6
9/20/2019 13:00,21,0.017,20.8,86,18.3,0,0,1010.6,866.3,30,0.35,1.5,166,7.2
9/20/2019 14:00,22,0.012,20.3,88,18.2,0,0,1011.6,867,39,0.29,2.5,172,5.4
9/20/2019 15:00,14,0.015,19.8,90,18.2,0,0,1012.3,867.3,32,0.23,2.2,171,5.4
9/20/2019 16:00,21,0.012,19.8,90,18.1,0,0,1012.7,867.7,31,0.23,1.8,169,5.4
9/20/2019 17:00,22,0.009,19.4,91,17.9,0,0,1013.1,867.9,29,0.2,2.5,172,7.6
9/20/2019 18:00,8,0.008,19,91,17.6,0,0,1013.4,867.9,36,0.19,3,166,9.4
9/20/2019 19:00,9,0.008,18.7,92,17.3,0,0,1013.1,867.5,40,0.18,3.3,167,9.7
9/20/2019 20:00,10,0.006,18.6,92,17.3,0,0,1012.5,867,47,0.16,3.7,169,10.4
9/20/2019 21:00,7,0.007,18.3,93,17.1,0,0,1011.9,866.3,52,0.15,3.6,174,11.2
9/20/2019 22:00,5,0.007,17.8,95,17,0,0,1011.7,865.9,44,0.1,3.3,174,11.2
9/20/2019 23:00,8,0.005,17.5,96,16.9,0,0,1011.9,866,41,0.08,2.5,172,10.1
9/21/2019 0:00,13,0.004,17.5,93,16.3,0,0,1012.6,866.5,20,0.14,2.9,173,9.7
9/21/2019 2:00,26,0.013,21.3,79,17.6,0,0,1013.4,868.9,12,0.52,1,135,10.8
9/21/2019 3:00,21,0.028,22.7,73,17.7,0,0,1013.5,869.7,14,0.74,1.3,56,11.2
9/21/2019 4:00,17,0.037,23.8,68,17.6,0,0,1013.1,869.8,32,0.94,2.7,337,15.8
9/21/2019 5:00,19,0.052,24.4,69,18.3,0.1,0.1,1012.6,869.6,46,0.95,5.5,328,19.4
9/21/2019 6:00,25,0.066,24.3,70,18.4,0.8,0.8,1011.7,868.8,72,0.92,5.9,317,22
9/21/2019 7:00,15,0.054,24.1,74,19.2,0.1,0.1,1010.6,867.8,55,0.77,6.1,332,21.2
9/21/2019 8:00,9,0.032,24.2,75,19.5,0.1,0.1,1009.3,866.7,53,0.75,6.3,329,22
9/21/2019 9:00,11,0.027,23.5,75,18.8,0.5,0.5,1008.5,865.7,32,0.72,5.3,332,22
9/21/2019 10:00,11,0.027,23.2,75,18.4,0.3,0.3,1008.5,865.6,69,0.72,4.6,321,18
9/21/2019 11:00,12,0.027,22,79,18.2,0.3,0.3,1009.6,866,80,0.56,3.1,315,16.2
9/21/2019 12:00,15,0.023,21.9,85,19.3,1.7,1.7,1009.9,866.2,75,0.4,3.3,354,11.2
9/21/2019 13:00,16,0.021,20.9,85,18.3,0.1,0.1,1011,866.7,66,0.36,0.7,180,8.3
9/21/2019 14:00,8,0.026,20.1,91,18.6,0,0,1011.3,866.6,66,0.2,2.9,173,6.1
9/21/2019 15:00,16,0.019,19.7,93,18.5,0,0,1012.1,867.1,54,0.16,2.3,162,6.1
9/21/2019 16:00,17,0.024,19.4,95,18.5,0,0,1013.1,867.9,60,0.12,1.8,180,6.8
9/21/2019 17:00,13,0.022,19.5,96,18.8,0,0,1014.1,868.8,73,0.1,1.8,169,8.6
9/21/2019 18:00,10,0.018,18.8,98,18.5,0.1,0.1,1014.3,868.6,95,0.03,1.1,162,6.1
9/21/2019 19:00,8,0.015,18.9,98,18.5,0,0,1014.1,868.5,96,0.05,2.2,171,6.5
9/21/2019 20:00,7,0.018,18.7,98,18.3,0,0,1013.3,867.7,71,0.05,2.1,149,7.2
9/21/2019 21:00,12,0.013,18.7,98,18.3,0,0,1012.8,867.3,39,0.05,1.8,169,5.8
9/21/2019 22:00,11,0.009,18.5,96,17.9,0,0,1012.6,867,56,0.08,3.3,167,11.9
9/21/2019 23:00,12,0.008,18.5,96,17.9,0.5,0.5,1012.9,867.3,100,0.09,2.4,153,12.2
9/22/2019 0:00,13,0.005,18.5,98,18.3,0.4,0.4,1014.3,868.5,94,0.03,0.7,180,5.4
9/22/2019 1:00,19,0.003,19,95,18.1,0.5,0.5,1014.8,869.1,62,0.12,4.9,163,12.2
9/22/2019 2:00,21,0.009,19.9,89,18,0.4,0.4,1015.9,870.5,87,0.26,4.2,149,14.4
9/22/2019 3:00,20,0.014,20,88,17.9,0.7,0.7,1016.5,871,96,0.29,3.2,153,14
9/22/2019 4:00,17,0.025,20.3,88,18.3,0.7,0.7,1016.7,871.3,91,0.29,2.6,124,11.2
9/22/2019 5:00,9,0.03,20.9,85,18.3,0.5,0.5,1016.4,871.4,90,0.37,3.4,108,13.7
9/22/2019 6:00,16,0.038,22.2,78,18.2,0.1,0.1,1015,870.7,84,0.59,4.5,104,16.9
9/22/2019 7:00,15,0.044,23.3,71,17.8,0,0,1013.3,869.7,77,0.82,2.6,74,17.3
9/22/2019 8:00,27,0.039,24.2,65,17.3,0,0,1011.3,868.4,50,1.05,3.7,331,16.2
9/22/2019 9:00,12,0.032,24.3,66,17.5,0,0,1010,867.4,34,1.05,5.1,309,17.3
9/22/2019 10:00,15,0.017,24.4,67,17.9,0,0,1009.5,867,27,1,4.3,318,16.9
9/22/2019 11:00,19,0.021,23.5,71,18,0.3,0.3,1010.2,867.2,52,0.83,3.6,307,14.4
9/22/2019 12:00,27,0.02,20.6,93,19.4,0.4,0.4,1012.5,867.9,82,0.17,0.8,63,11.2
9/22/2019 13:00,27,0.021,20.2,95,19.4,0,0,1012.6,867.8,85,0.11,2.1,149,7.9
9/22/2019 14:00,29,0.012,19.8,96,19.1,0,0,1013.5,868.4,86,0.1,2.5,172,9.7
9/22/2019 15:00,25,0.009,19.7,95,18.9,0,0,1014.6,869.3,42,0.11,2.2,180,9.7
9/22/2019 16:00,23,0.005,18.9,96,18.3,0,0,1015.3,869.5,86,0.09,2.2,180,9.4
9/22/2019 17:00,20,0.008,19.1,97,18.6,0,0,1015.9,870.1,85,0.07,1.5,166,7.9
9/22/2019 18:00,12,0.012,19.2,96,18.6,0.3,0.3,1015.9,870.2,98,0.08,1.3,146,5.8
9/22/2019 19:00,12,0.015,18.9,95,18.1,0.3,0.3,1015.6,869.7,82,0.1,1.6,153,5.8
9/22/2019 20:00,9,0.012,18.5,97,18,0.3,0.3,1015,869,91,0.06,2.5,135,6.8
9/22/2019 21:00,8,0.012,18.4,97,17.8,0.2,0.2,1014.5,868.6,51,0.07,2.2,171,6.5
9/22/2019 22:00,7,0.012,17.9,98,17.5,0.1,0.1,1014.4,868.3,79,0.05,1.4,180,6.8
9/22/2019 23:00,12,0.009,18,98,17.6,0.1,0.1,1014.6,868.5,85,0.05,1.4,180,5
9/23/2019 0:00,12,0.005,17.6,98,17.3,0.1,0.1,1015.4,869,35,0.04,2.6,164,4.7
9/23/2019 1:00,21,0.004,18.5,95,17.6,0,0,1015.6,869.6,57,0.11,4.3,156,10.8
9/23/2019 2:00,18,0.015,20.3,83,17.4,0,0,1016,870.7,32,0.4,3.6,143,12.6
9/23/2019 3:00,18,0.026,22.1,75,17.4,0,0,1015.5,871.1,20,0.67,2.2,90,13.7
9/23/2019 4:00,22,0.041,23.4,71,17.8,0,0,1015.4,871.6,20,0.84,1,45,13
9/23/2019 5:00,23,0.056,24.7,68,18.5,0,0,1015,871.8,26,0.98,3.1,306,18.7
9/23/2019 6:00,27,0.057,24.1,70,18.3,1.5,1.5,1014.8,871.4,100,0.9,8,306,24.8
9/23/2019 7:00,17,0.041,22.5,80,18.9,2.7,2.7,1014.4,870.4,72,0.55,4.9,287,25.9
9/23/2019 8:00,15,0.029,22.7,78,18.7,0.2,0.2,1013.5,869.7,92,0.6,1.9,22,18.4
9/23/2019 9:00,9,0.028,22.2,80,18.5,0.4,0.4,1012.6,868.7,75,0.54,6.2,350,19.4
9/23/2019 10:00,16,0.026,21.8,82,18.5,0.2,0.2,1012,868,55,0.48,4.5,346,19.4
9/23/2019 11:00,12,0.023,21.6,84,18.8,0,0,1011.9,867.8,45,0.41,4.3,355,15.1
9/23/2019 12:00,24,0.017,20.8,90,19,0,0,1012.6,868,31,0.25,3.3,6,13.3
9/23/2019 13:00,17,0.023,20.5,87,18.3,0,0,1013.3,868.5,39,0.32,0.5,135,7.2
9/23/2019 14:00,19,0.021,19.5,93,18.4,0,0,1014.8,869.3,49,0.15,1.6,153,6.1
9/23/2019 15:00,16,0.019,19.1,95,18.2,0,0,1015.8,870,58,0.12,1.8,169,6.5
9/23/2019 16:00,25,0.013,18.9,94,17.9,0.2,0.2,1016.6,870.6,90,0.13,2.2,171,7.2
9/23/2019 17:00,21,0.013,18.5,96,17.9,0.5,0.5,1017,870.8,100,0.09,2.7,157,9.4
9/23/2019 18:00,18,0.017,18.5,98,18.1,0.5,0.5,1017.1,870.9,100,0.05,2.7,157,9
9/23/2019 19:00,15,0.025,18.5,98,18.2,0.8,0.8,1016.8,870.6,92,0.05,1.8,143,9.4
9/23/2019 20:00,12,0.023,18.5,98,18.2,1.5,1.5,1016.1,870,90,0.04,0.8,117,5.4
9/23/2019 21:00,12,0.022,18.4,98,18.1,1,1,1015.5,869.4,89,0.03,0.4,90,4.7
9/23/2019 22:00,16,0.023,18.1,99,17.9,0.5,0.5,1015,868.9,89,0.03,1.3,146,3.6
9/23/2019 23:00,15,0.016,18,99,17.8,0.3,0.3,1015.5,869.3,78,0.03,1.8,127,4.7
9/24/2019 0:00,19,0.012,18,99,17.9,0.2,0.2,1015.8,869.5,100,0.02,2.6,146,8.3
9/24/2019 1:00,22,0.008,18.4,98,18.1,0.8,0.8,1016.6,870.4,88,0.05,1.9,158,7.6
9/24/2019 2:00,23,0.017,19,94,18,0.3,0.3,1017.3,871.3,92,0.14,2.1,149,7.9
9/24/2019 3:00,27,0.021,19.5,91,18,0.4,0.4,1017.5,871.6,90,0.2,1.9,112,7.9
9/24/2019 4:00,21,0.03,19.9,89,18.1,0.6,0.6,1017.8,872.1,87,0.25,1.6,117,7.9
9/24/2019 5:00,23,0.043,20.6,85,18.1,0.5,0.5,1017.4,872.1,92,0.36,1.8,90,9.4
9/24/2019 6:00,23,0.05,21.2,82,18,0.3,0.3,1016.6,871.6,100,0.45,2.4,63,10.8
9/24/2019 7:00,18,0.046,21.2,85,18.6,0.2,0.2,1015.2,870.5,86,0.38,3.2,27,12.6
9/24/2019 8:00,22,0.052,21.7,84,18.8,0.1,0.1,1013.5,869.2,88,0.43,3.8,17,15.1
9/24/2019 9:00,19,0.03,22.7,77,18.5,0,0,1011.7,868.1,55,0.64,2.6,16,16.9
9/24/2019 10:00,18,0.026,23.8,69,17.8,0,0,1011.1,868.1,64,0.92,0.8,297,13.7
9/24/2019 11:00,18,0.024,22.5,74,17.6,0,0,1012.5,868.7,58,0.71,2.1,239,9
9/24/2019 12:00,27,0.02,20.7,90,19,0.1,0.1,1012.9,868.2,87,0.24,2.3,18,7.2
9/24/2019 13:00,27,0.014,19.8,96,19.2,0,0,1014.1,868.9,82,0.09,3.3,174,10.1
9/24/2019 14:00,31,0.015,19.5,96,18.9,0,0,1015.7,870.1,95,0.08,3.1,135,11.2
9/24/2019 15:00,35,0.011,20,92,18.6,1.7,1.7,1016.9,871.4,100,0.19,2.5,225,9.4
9/24/2019 16:00,16,0.016,19.6,96,19,8.4,8.4,1017.6,871.8,100,0.08,0.8,63,6.1
9/24/2019 17:00,11,0.021,19.4,97,18.8,13.7,13.7,1017.5,871.6,100,0.08,1.5,76,7.9
9/24/2019 18:00,9,0.025,19,99,18.9,9.7,9.7,1017.7,871.6,100,0.02,3.9,56,10.1
9/24/2019 19:00,5,0.026,18.6,97,18.2,7,7,1017.3,871.1,100,0.06,3.2,63,11.2
9/24/2019 20:00,4,0.023,18.5,98,18.2,7.2,7.2,1016.7,870.5,90,0.03,3.4,122,10.4
9/24/2019 21:00,5,0.022,18.6,97,18.1,6.7,6.7,1016.1,870,91,0.06,3.8,131,10.4
9/24/2019 22:00,4,0.023,18.5,98,18.1,3.1,3.1,1016.1,870,90,0.05,2.6,124,10.4
9/24/2019 23:00,8,0.021,18.5,97,18.1,2.1,2.1,1016.5,870.4,100,0.06,2.3,129,7.9
9/25/2019 0:00,6,0.017,18.5,94,17.6,7.3,7.3,1016.9,870.7,100,0.12,0.7,90,10.1
9/25/2019 1:00,6,0.011,18.7,96,18,0.3,0.3,1017.3,871.1,100,0.09,2.8,130,10.8
9/25/2019 2:00,11,0.012,19.8,90,18.1,0.1,0.1,1018,872.2,88,0.23,4.9,126,16.9
9/25/2019 3:00,16,0.014,21.3,81,17.9,0,0,1018.3,873.2,100,0.48,5.4,110,18.4
9/25/2019 4:00,21,0.025,21.9,77,17.7,0,0,1018.8,873.9,100,0.6,5.1,98,19.1
9/25/2019 5:00,13,0.033,22.8,73,17.8,0.1,0.1,1018.5,874,60,0.74,3.6,96,25.6
9/25/2019 6:00,11,0.029,23.9,71,18.3,0.1,0.1,1017.2,873.4,39,0.87,3.6,37,27
9/25/2019 7:00,9,0.035,23.5,74,18.6,0.1,0.1,1016.4,872.5,100,0.75,4.3,48,29.2
9/25/2019 8:00,22,0.049,23.3,75,18.6,0.3,0.3,1015.5,871.6,100,0.72,4,95,29.2
9/25/2019 9:00,6,0.037,22.5,81,19.1,0.6,0.6,1015.5,871.3,92,0.51,4.4,125,25.6
9/25/2019 10:00,10,0.032,22.4,81,19,0.2,0.2,1015.2,871,98,0.51,3.8,107,24.1
9/25/2019 11:00,12,0.026,21.2,85,18.6,2.2,2.2,1016.3,871.4,65,0.38,5.4,127,26.3
9/25/2019 12:00,7,0.017,20.4,91,18.9,0.4,0.4,1016.2,870.9,46,0.21,4.7,122,24.5
9/25/2019 13:00,9,0.008,19.5,92,18.3,0,0,1017.3,871.5,44,0.17,3.8,139,18
9/25/2019 14:00,12,0.006,19,94,18.1,0,0,1018.2,872,43,0.13,3.6,143,16.9
9/25/2019 15:00,7,0.009,18.7,94,17.7,0,0,1019.4,872.9,44,0.13,3.5,156,16.9
9/25/2019 16:00,4,0.011,18.4,94,17.5,0,0,1020,873.3,37,0.12,3.5,156,16.2
9/25/2019 17:00,2,0.013,18.2,95,17.4,0,0,1019.9,873.1,33,0.1,4.2,160,16.9
9/26/2019 0:00,5,0.008,18,95,17.2,0,0,1019.1,872.3,54,0.1,3.9,146,15.5
9/26/2019 1:00,9,0.003,18.5,94,17.5,0.1,0.1,1019.3,872.8,33,0.14,6.2,144,19.8
9/26/2019 2:00,18,0.007,19.9,88,17.9,0,0,1020.1,874.1,55,0.27,6.4,137,22.3
9/26/2019 3:00,7,0.014,21.3,80,17.7,0,0,1020.2,874.8,92,0.51,6.4,117,24.5
9/26/2019 4:00,8,0.017,21.7,78,17.7,0,0,1020.1,874.9,83,0.57,6.2,97,23.8
9/26/2019 5:00,5,0.018,22.5,77,18.3,0.1,0.1,1019.6,874.8,88,0.63,5.8,97,25.2
9/26/2019 6:00,2,0.018,22.3,80,18.7,0.3,0.3,1018.8,874,95,0.54,3,104,23
9/26/2019 7:00,6,0.024,22.3,80,18.7,0.3,0.3,1017.8,873.2,100,0.54,2.9,120,18
9/26/2019 8:00,8,0.024,22,82,18.7,0.3,0.3,1016.7,872.1,100,0.48,3,166,18
9/26/2019 9:00,5,0.02,21.9,82,18.6,0.2,0.2,1016,871.4,100,0.48,1.1,180,19.8
9/26/2019 10:00,2,0.019,21.2,84,18.4,0.1,0.1,1015.9,871,100,0.4,1,315,18.4
9/26/2019 11:00,4,0.015,20.6,87,18.3,0.2,0.2,1016.2,871,100,0.32,0.8,63,16.6
9/26/2019 12:00,5,0.011,19.5,91,18,0.4,0.4,1016.8,871,100,0.2,0.4,90,13.3
9/26/2019 13:00,11,0.006,18.6,96,18,0.1,0.1,1017.5,871.2,100,0.08,2.5,135,8.6
9/26/2019 14:00,6,0.009,18.6,96,18,0.1,0.1,1018.2,871.9,100,0.09,2.5,135,10.4
9/26/2019 15:00,4,0.011,18.6,96,18,0.2,0.2,1018.7,872.3,95,0.09,2.4,153,11.2
9/26/2019 16:00,9,0.013,18.4,96,17.8,0.4,0.4,1019.1,872.5,100,0.08,2.3,162,11.2
9/26/2019 17:00,6,0.016,18.2,97,17.6,0.6,0.6,1019,872.3,80,0.07,2.1,149,13.7
9/26/2019 18:00,2,0.017,17.9,96,17.3,0.5,0.5,1018.7,871.9,84,0.08,2.6,164,15.5
9/26/2019 19:00,3,0.019,17.7,97,17.2,0.7,0.7,1018.1,871.4,81,0.07,2.3,162,15.8
9/26/2019 20:00,4,0.015,17.8,96,17.1,0.8,0.8,1017.7,871,73,0.08,1.8,169,15.1
9/26/2019 21:00,1,0.016,17.7,97,17.1,0.8,0.8,1017.2,870.6,80,0.07,1.6,153,14
9/27/2019 0:00,3,0.009,17.6,96,16.9,2,2,1017.6,870.9,90,0.09,2.6,164,14
9/27/2019 1:00,10,0.009,18.1,95,17.3,0.3,0.3,1017.9,871.3,88,0.1,2.7,157,11.9
9/27/2019 2:00,18,0.011,18.9,93,17.8,0.3,0.3,1018.8,872.5,83,0.15,2.3,141,12.6
9/27/2019 3:00,7,0.013,19.4,90,17.7,0.1,0.1,1019,872.9,69,0.23,3.3,139,15.1
9/27/2019 4:00,5,0.014,21,81,17.6,0.3,0.3,1018.8,873.4,100,0.47,4.1,135,21.6
9/27/2019 5:00,11,0.019,20.9,79,17.1,0.4,0.4,1018.6,873.2,100,0.51,3.1,126,21.6
9/27/2019 6:00,7,0.02,20.5,81,17.2,0.3,0.3,1018.5,873,100,0.45,1.5,104,17.3
9/27/2019 7:00,20,0.033,19.9,88,17.8,0.5,0.5,1017.3,871.7,98,0.29,2.3,72,17.3
9/27/2019 8:00,11,0.037,20.5,85,17.8,0.5,0.5,1015.6,870.5,90,0.37,4.8,103,21.6
9/27/2019 9:00,6,0.017,21.3,80,17.7,0.3,0.3,1014,869.5,95,0.51,5.2,102,20.2
9/27/2019 10:00,6,0.012,21.3,78,17.3,0.2,0.2,1013.5,869,100,0.56,8.4,115,26.3
9/27/2019 11:00,6,0.012,20.8,81,17.4,0.2,0.2,1013.6,868.9,93,0.46,6.6,112,26.6
9/27/2019 12:00,7,0.013,19.4,88,17.4,0.2,0.2,1014.4,868.9,82,0.26,4.3,138,23.4
9/27/2019 13:00,16,0.007,18.8,90,17.2,0.1,0.1,1014.7,869,86,0.21,4.3,138,20.5
9/27/2019 14:00,14,0.004,18.7,94,17.6,0.1,0.1,1015.7,869.7,90,0.14,4.3,132,20.5
9/27/2019 15:00,12,0.01,18.5,94,17.5,0.1,0.1,1016.1,870,88,0.13,4.6,141,22.7
9/27/2019 16:00,8,0.011,18.4,94,17.5,0.2,0.2,1016.1,869.9,89,0.12,5.4,143,24.8
9/27/2019 17:00,4,0.013,18.3,94,17.3,2.2,2.2,1015.9,869.7,77,0.12,5.7,145,25.9
9/27/2019 18:00,3,0.019,18.2,94,17.1,0.7,0.7,1015.5,869.3,83,0.13,5.8,150,27.7
9/27/2019 19:00,4,0.016,18.1,94,17.1,1.5,1.5,1015.1,869,70,0.13,5.4,143,26.6
9/27/2019 20:00,6,0.012,17.9,95,17,0.2,0.2,1014.4,868.3,89,0.11,5.1,141,23.4
9/27/2019 21:00,4,0.012,17.8,95,16.9,0.2,0.2,1013.6,867.5,87,0.11,5,150,22.3
9/27/2019 22:00,4,0.01,17.8,95,16.9,0.2,0.2,1013.1,867.1,86,0.11,5.2,155,21.6
9/27/2019 23:00,5,0.011,17.8,95,16.9,0.3,0.3,1013,867,82,0.11,5.2,155,21.2
9/28/2019 0:00,5,0.014,17.8,92,16.5,0.2,0.2,1014.5,868.3,90,0.16,3.9,158,20.9
9/28/2019 2:00,6,0.016,18,93,16.9,3.9,3.9,1016,869.7,52,0.14,5.6,135,36.4
9/28/2019 3:00,10,0.017,19.3,88,17.3,2.2,2.2,1016.4,870.6,78,0.26,5.5,122,25.2
